"study","outcome.name","reference_condition","condition.name","estimate","std.error","prediction_combined","pg","ph","z_raw_combined","zg_raw","zh_raw","zc","zg","zh"
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Divided, 85% support",-0.00362232306345032,0.0568896866101856,0.0133460627850635,0.0146231600528856,0.0120689655172414,0.298268225043725,0.320716885669558,0.275819564417891,0.21967291229953,0.160181011902909,0.229471478347267
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Divided. 15% support",0.0679900268507869,0.0534313988028806,0.098709320040755,0.0637581626279292,0.133660477453581,0.574929608399322,-0.0792018236031957,1.22906104040184,-0.0672371448157235,-0.655129469372367,0.317493163394267
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Clearly No Authority, 85% support",0.0763494834861058,0.055402683054843,0.117557731282187,0.125639600495409,0.109475862068966,0.743795165214102,0.88967021616103,0.597920114267174,0.00555032609251789,-0.157682004446037,-0.115819244841543
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Gun Control, Clearly No Authority, 15% support",0.03960618846695,0.0516552228230916,0.198401362992453,0.193026863915941,0.203775862068966,3.07413589269267,2.97009028446988,3.17818150091546,1.73523129286295,1.2722082698272,1.72097637064065
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Clear Authority, 85% support",-0.122103213242451,0.0536548615162797,-0.00311523196442631,0.0075770073355152,-0.0138074712643678,2.21765517448819,2.41693328271138,2.018377066265,2.24156997174949,2.30455566819718,2.15196337246801
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Clear Authority, 15% support",-0.0125690853984653,0.0523963417029158,0.0533215084660412,0.0472560437520057,0.0593869731800766,1.25754187645585,1.14178065120798,1.37330310170371,0.905502804719139,0.693183650812425,0.980814357481879
"Braman751","legitimacy","Gun Control, Clear Authority, 15% support","Immigration, Divided, 85% support",-0.0659991183323872,0.0532137098285112,0.0918964631571633,0.082017064245361,0.101775862068966,2.96719740078998,2.78154225771425,3.1528525438657,2.36715872773964,2.05214167586298,2.46457813862706
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Divided, 15% support",0.0183592304846459,0.0587081439199804,0.110654724696222,0.108650939937494,0.11265850945495,1.57210717370618,1.53797588245877,1.6062384649536,0.916531228001241,0.677038002782415,0.912144918651409
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Clearly No Authority, 85% support",0.083922955974842,0.0595063161505838,0.153148378204141,0.160089859856557,0.146206896551724,1.16332898265992,1.27998015687899,1.04667780844086,0.266915926524266,0.0498833665137746,0.148285109444463
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Clearly No Authority, 15% support",0.050221975582685,0.0587081439199803,0.17751364978359,0.224274948470002,0.130752351097179,2.16821152401624,2.96471598769248,1.37170706034,1.11453052712343,1.23639369542408,0.560840149456851
"Braman751","legitimacy","Gun Control, Divided, 85% support","Gun Control, Divided. 15% support",0.0716123499142366,0.0590964828343803,0.0853632572556915,0.0491350025750436,0.121591511936339,0.23268571464722,-0.380350001576008,0.845721430870447,-0.268976254245247,-0.792089616140369,0.0989163233915874
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Clear Authority, 85% support",-0.118480890179004,0.0592986009083922,-0.0164612947494898,-0.00704615271737036,-0.0258764367816092,1.72043849039743,1.87921360292774,1.56166337786713,1.82075375921978,1.88613874631695,1.75965028038219
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Clear Authority, 15% support",-0.00894676233501739,0.058162329124703,0.0399754456809777,0.0326328836991202,0.0473180076628352,0.841132202788911,0.714889631482753,0.967374774095069,0.604206520010984,0.421493797476835,0.692417030140686
"Braman751","legitimacy","Gun Control, Divided, 85% support","Immigration, Divided, 85% support",-0.0623767952689396,0.0588997353056412,0.0785504003720998,0.0673939041924755,0.0897068965517241,2.3926626309905,2.20324758316844,2.58207767881255,1.92975946620658,1.65360412407601,2.03788435164568
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Divided, 15% support",-0.0532531194295911,0.0553635629088,0.0252914674405305,0.0595159373624506,-0.00893300248138956,1.41870542182243,2.03688221760231,0.800528626042543,1.26251890963516,1.51480091984703,0.896632897353142
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Clearly No Authority, 85% support",0.012310606060605,0.0562092483248154,0.067785120948449,0.110954857281513,0.0246153846153847,0.986928602340923,1.75494699112278,0.218910213559061,0.568818874095248,0.837682557502727,0.0874296918768985
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Clearly No Authority, 15% support",-0.0213903743315519,0.0553635629087999,0.0921503925278986,0.175139945894958,0.00916083916083915,2.05082116999019,3.54981344951107,0.551828890469312,1.47247959023784,2.10794797868358,0.524105374447432
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Clear Authority, 85% support",-0.190093240093242,0.0559893025954095,-0.101824552005181,-0.056181155292414,-0.147467948717949,1.57652772933981,2.39174411170121,0.761311346978411,2.21574198295307,2.78557712026413,1.79382938735878
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Clear Authority, 15% support",-0.0805591122492545,0.0547844363358593,-0.0453878115747139,-0.0165021188759235,-0.0742735042735043,0.641994387948447,1.16925531515239,0.114733460744507,0.935151655090031,1.25276806839315,0.663747704444942
"Braman751","legitimacy","Gun Control, Divided. 15% support","Immigration, Divided, 85% support",-0.133989145183176,0.0555666874530245,-0.00681285688359173,0.0182589016174319,-0.0318846153846153,2.28871459014176,2.73991583409245,1.83751334619108,2.33506846542357,2.54674127986558,2.0897647651257
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Divided, 15% support",-0.0616125760649094,0.0572683770470192,0.00644305619909827,-0.00236550050502926,0.0152516129032258,1.18836320799054,1.03455132858465,1.34217508739644,1.15242426665206,1.00572604219589,1.27507703776678
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Clearly No Authority, 85% support",0.00395114942528669,0.0580863366798395,0.0489367097070167,0.0490734194140334,0.0488,0.774460275050252,0.776813835540221,0.772106714560283,0.483294442275164,0.358380821586283,0.48712243916744
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Clearly No Authority, 15% support",-0.0297498309668702,0.0572683770470191,0.0733019812864664,0.113258508027478,0.0333454545454545,1.79945403671433,2.49716067345394,1.10174739997471,1.35540140601427,1.57914432641067,0.914940222073252
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Gun Control, Divided, 85% support",-0.079971806549555,0.0608846219914105,-0.104211668497124,-0.111016440442523,-0.0974068965517241,-0.398127822013718,-0.509892857630752,-0.286362786396684,0.203397295075274,0.248931081415841,0.351604726588816
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Gun Control, Divided. 15% support",-0.0083594566353203,0.0576664124986516,-0.0188484112414322,-0.0618814378674798,0.0241846153846154,-0.18189018792104,-0.928130932948379,0.564350557106299,-0.0642649724713447,-0.502217069951621,0.439022701658492
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Clear Authority, 85% support",-0.198452696728559,0.0578735251800267,-0.120672963246614,-0.118062593159894,-0.123283333333333,1.34396052841082,1.38906526461964,1.298855792202,2.0762130927184,2.24099088583424,2.13942483600797
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Clear Authority, 15% support",-0.0889185688845723,0.0567087063534402,-0.0642362228161461,-0.0783835567434033,-0.0500888888888889,0.435247912632534,0.185774157419654,0.684721667845413,0.834645713151769,0.747040752308264,1.05352155679576
"Braman751","legitimacy","Gun Control, Clearly No Authority, 85% support","Immigration, Divided, 85% support",-0.142348601818494,0.0574647689123083,-0.025661268125024,-0.043622536250048,-0.00769999999999998,2.03058910532706,1.71802771397381,2.34315049668031,2.19007131369979,2.00549834400436,2.42761102043372
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Divided, 15% support",-0.024869281045752,0.0536513910800771,-0.0744005755111676,-0.0697527639255611,-0.0790483870967742,-0.923206154925004,-0.836576311932312,-1.00983599791769,-0.434821693057308,-0.314174697827371,-0.41550688250059
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.0406944444444441,0.0545236394980332,-0.0319069220032492,-0.0183138440064984,-0.0455,-1.33155759806372,-1.08225145999417,-1.58086373613327,-1.12342926846992,-0.983705035148251,-1.22917247314277
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 15% support",0.00699346405228719,0.053651391080077,-0.00754165042379951,0.0458712446069465,-0.0609545454545455,-0.270917755970062,0.724636952966094,-1.26647246490622,-0.218160556879669,0.297901407656152,-0.799922841424504
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Gun Control, Divided, 85% support",-0.0432285115303982,0.057495582006488,-0.18505530020739,-0.178403703863055,-0.191706896551724,-2.4667423778924,-2.3510535525565,-2.5824312032283,-1.33823306096227,-1.03131633610515,-1.28543431276569
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Gun Control, Divided. 15% support",0.0283838383838376,0.05407605649169,-0.0996920429516981,-0.129268701288012,-0.0701153846153846,-2.36843974292425,-2.91538529064293,-1.82149419520558,-1.72039517251276,-1.91236697348055,-1.29442224791249
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Gun Control, Clearly No Authority, 85% support",0.0367432950191573,0.0560246624026895,-0.0808436317102659,-0.0673872634205318,-0.0943,-2.09884221852586,-1.8586557057895,-2.33902873126222,-1.59094414955693,-1.37697905444756,-1.66673117412393
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Clear Authority, 85% support",-0.161709401709402,0.0542968661341611,-0.201516594956879,-0.185449856580426,-0.217583333333333,-0.73313979390852,-0.437234348154894,-1.02904523966215,0.567832303604326,1.01740374024462,0.524927943994603
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Clear Authority, 15% support",-0.0521752738654153,0.0530535779331473,-0.145079854526412,-0.145770820163935,-0.144388888888889,-1.75114637467176,-1.7641702962326,-1.73812245311092,-0.791550336562013,-0.604831839142186,-0.670459403431726
"Braman751","legitimacy","Gun Control, Clearly No Authority, 15% support","Immigration, Divided, 85% support",-0.105605306799338,0.0538609730823054,-0.10650489983529,-0.11100979967058,-0.102,-0.0167021311437796,-0.100341537888361,0.066937275600802,0.678147529238582,0.757381250034415,0.820408339417605
"Braman751","legitimacy","Immigration, Clear Authority, 85% support","Immigration, Divided, 15% support",0.136840120663651,0.0555792576799593,0.127116019445712,0.115697092654865,0.138534946236559,-0.174959177647401,-0.380412205764484,0.0304938504696828,-0.970976552905861,-1.34565171038518,-0.879076172085701
"Braman751","legitimacy","Immigration, Clear Authority, 85% support","Immigration, Clearly No Authority, 85% support",0.202403846153847,0.0564217102145922,0.16960967295363,0.167136012573927,0.172083333333333,-0.581233235849964,-0.62507558607818,-0.537390885621748,-1.62864293579428,-1.97742308524252,-1.65866712103844
"Braman751","legitimacy","Immigration, Clear Authority, 85% support","Immigration, Clearly No Authority, 15% support",0.168702865761689,0.0555792576799591,0.19397494453308,0.231321101187372,0.156628787878788,0.45470342401682,1.12664756672815,-0.217240718694508,-0.761830698244474,-0.75480656640788,-1.25015797149387
"Braman751","legitimacy","Immigration, Clear Authority, 85% support","Immigration, Divided, 85% support",0.0561040949100638,0.0557815967932144,0.0950116951215896,0.0744400569098458,0.115583333333333,0.697498860704158,0.328709880209319,1.066287841199,0.10556023537917,-0.307289920738023,0.315912660443141
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Divided, 15% support",0.0273059928196631,0.0543653045956041,0.0706792790152444,0.076018056238374,0.0653405017921147,0.797811886058821,0.896013804779632,0.69960996733801,0.346911254326537,0.230661903527239,0.279844131117022
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.0928697183098593,0.0552262785552035,0.113172932523163,0.127456976157437,0.0988888888888889,0.367636834211248,0.626282609519026,0.10899105890347,-0.345211160717847,-0.438908163260222,-0.534394565443517
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Clearly No Authority, 15% support",0.0591687379177023,0.0543653045956041,0.137538204102612,0.191642064770882,0.0834343434343434,1.44153457371132,2.43672555205165,0.446343595370994,0.560727242949921,0.834700356918383,-0.0995237599131947
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Clear Authority, 85% support",-0.109534127843987,0.0550024022287794,-0.0564367404304675,-0.0396790364164905,-0.0731944444444445,0.965364879749511,1.27003710014225,0.660692659356768,1.32758272966256,1.53880095201793,1.20009805585527
"Braman751","legitimacy","Immigration, Clear Authority, 15% support","Immigration, Divided, 85% support",-0.0534300329339232,0.0545721449122009,0.0385749546911221,0.0347610204933553,0.0423888888888889,1.68593313993923,1.61604521077861,1.75582106909984,1.44239173040049,1.28617274359535,1.49699677911282
"Braman751","legitimacy","Immigration, Divided, 15% support","Immigration, Divided, 85% support",-0.0807360257535877,0.0551535006471675,-0.0321043243241222,-0.0412570357450187,-0.0229516129032258,0.88175185362351,0.715802071406622,1.0477016358404,1.08875449540805,0.996430347429902,1.24047569779932
"Braman751","legitimacy","Immigration, Clearly No Authority, 85% support","Immigration, Divided, 15% support",-0.0655637254901974,0.0558008196747662,-0.0424936535079184,-0.0514389199190627,-0.0335483870967742,0.413436077045863,0.253128997987141,0.573743156104585,0.683122778447922,0.61086361162756,0.836233200426219
"Braman751","legitimacy","Immigration, Clearly No Authority, 85% support","Immigration, Divided, 85% support",-0.146299751243782,0.0560023582799976,-0.0745979778320407,-0.0926959556640814,-0.0565,1.28033489327808,0.957170326858303,1.60349945969787,1.74944928226997,1.63807192692488,2.02032584400683
"Braman751","legitimacy","Immigration, Clearly No Authority, 15% support","Immigration, Divided, 15% support",-0.0318627450980412,0.0549488487330866,-0.0668589250873681,-0.115624008532508,-0.0180938416422287,-0.636886500740361,-1.52434974281874,0.250576741338017,-0.208012076100399,-0.646625256310199,0.410573013553648
"Braman751","legitimacy","Immigration, Clearly No Authority, 15% support","Immigration, Clearly No Authority, 85% support",0.0337009803921549,0.0558008196747659,-0.0243652715794497,-0.0641850886134449,0.0154545454545455,-1.04059854873177,-1.75420485892729,-0.326992238536252,-0.884479620966739,-1.29586954001152,-0.397232877054251
"Braman751","legitimacy","Immigration, Clearly No Authority, 15% support","Immigration, Divided, 85% support",-0.112598770851627,0.0551535006471675,-0.0989632494114904,-0.156881044277526,-0.0410454545454545,0.247228576248804,-0.802891437647546,1.29734859014515,0.877994140897041,0.401024178814324,1.61442206036279
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 2",-0.000430539609643101,0.0286787155186273,-0.00984486705784104,0.00354015094178917,-0.0232298850574713,-0.328268797188046,0.138454267550903,-0.794991861926995,-0.209557568986729,0.0422096319469293,-0.497363348268176
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 3",0.0272435897435894,0.0289511059436047,0.0256922169817052,0.00517753741168619,0.0462068965517242,-0.0535859585090202,-0.762183398965373,0.655011481947333,-0.365779161538474,-0.882920596520387,0.033157489768578
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 4",0.0241948092557852,0.0293033880706816,0.0214159814734539,0.0181660146710458,0.0246659482758621,-0.0948295731411175,-0.205737117161933,0.016077970879698,-0.352174324134293,-0.524069747826553,-0.317342182953579
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 5",0.0333041958041983,0.0284984129878351,-0.0558394953876533,0.00521756094883119,-0.116896551724138,-3.12802299657541,-0.985550839878565,-5.27049515327225,-2.44346292213995,-1.10883661061209,-3.7147836535164
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 6",0.00666745805634872,0.0293961860533125,0.00101897056232952,0.0172103549177625,-0.0151724137931034,-0.192150351878137,0.358648460119735,-0.74294916387601,-0.205735061341751,0.0559198864175489,-0.557346457443026
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 7",0.0220555222987143,0.0289793634435012,-0.00723548727088055,0.0261755771823768,-0.0406465517241379,-1.01075407079597,0.142172028439999,-2.16368017003194,-0.924801634474631,-0.303838020805411,-1.63943434667981
"CorstangeBRIEF69","welcome_refugees","Group 1","Group 8",0.00997931351517199,0.0291530314431317,-0.012837702609478,0.0154146948922786,-0.0410901001112347,-0.782663585746093,0.18644309384118,-1.75177026533337,-0.62993895417005,-0.0911502173720261,-1.22483240921156
"CorstangeBRIEF69","welcome_refugees","Group 2","Group 3",0.0276741293532319,0.0287350811383513,0.0355370840395462,0.00163738646989703,0.0694367816091954,0.273636070434479,-0.906096027986671,1.45336816885563,-0.160863627551845,-0.972415523050026,0.517860157800733
"CorstangeBRIEF69","welcome_refugees","Group 2","Group 4",0.0246253488654254,0.0290899794618482,0.031260848531295,0.0146258637292566,0.0478958333333334,0.228102590260406,-0.343743286215901,0.799948466736714,-0.149626060293099,-0.609760843774724,0.158872800903381
"CorstangeBRIEF69","welcome_refugees","Group 2","Group 5",0.0337347354138369,0.0282789302395776,-0.0459946283298123,0.00167741000704202,-0.0936666666666666,-2.81939108262534,-1.13361167254938,-4.5051704927013,-2.25141237905619,-1.20163650473154,-3.25134756816492
"CorstangeBRIEF69","welcome_refugees","Group 2","Group 6",0.00709799766598835,0.0291834560521996,0.0108638376201706,0.0136702039759733,0.00805747126436784,0.129040232501811,0.225203152711914,0.0328773122917077,-0.00275992922131794,-0.0252567700977872,-0.0843989314059314
"CorstangeBRIEF69","welcome_refugees","Group 2","Group 7",0.0224860619083536,0.0287635508632062,0.00260937978696049,0.0226354262405876,-0.0174166666666666,-0.691037146836379,0.00519283356023762,-1.387267127233,-0.724280562921691,-0.388893002517371,-1.1677611112871
"CorstangeBRIEF69","welcome_refugees","Group 2","Group 8",0.0104098531248112,0.0289385140426032,-0.00299283555163699,0.0118745439504895,-0.0178602150537635,-0.463143638153527,0.0506138920444208,-0.976901168351475,-0.428403070460595,-0.174100728567367,-0.752864160634654
"CorstangeBRIEF69","welcome_refugees","Group 3","Group 4",-0.00304878048780695,0.0293585544032756,-0.00427623550825124,0.0129884772593596,-0.0215409482758621,-0.0418091096579107,0.546255020832267,-0.629873240148089,0.0077405150101212,0.307716626992719,-0.361124097342502
"CorstangeBRIEF69","welcome_refugees","Group 3","Group 5",0.0060606060606079,0.0285551345129797,-0.0815317123693585,4.00235371449953e-05,-0.163103448275862,-3.06748050478107,-0.210840629054864,-5.92412038050728,-2.06924832481804,-0.252457194027768,-3.75303149034495
"CorstangeBRIEF69","welcome_refugees","Group 3","Group 6",-0.0205761316872411,0.0294511785623272,-0.0246732464193757,0.0120328175060763,-0.0613793103448276,-0.139115476260615,1.10722051833367,-1.3854514708549,0.152772326895349,0.884004212637348,-0.600544404075359
"CorstangeBRIEF69","welcome_refugees","Group 3","Group 7",-0.00518806744487413,0.0290351454244631,-0.0329277042525857,0.0209980397706906,-0.0868534482758621,-0.955381362903044,0.901876220447722,-2.81263894625381,-0.559770279132926,0.536801241057822,-1.68115721070053
"CorstangeBRIEF69","welcome_refugees","Group 3","Group 8",-0.0172642762284184,0.0292084817570753,-0.0385299195911832,0.0102371574805925,-0.0872969966629589,-0.728063976061115,0.941556426579724,-2.39768437870195,-0.267644137874773,0.744093087709448,-1.26711338049008
"CorstangeBRIEF69","welcome_refugees","Group 4","Group 5",0.00910938654841095,0.0289122417691449,-0.0772554768611073,-0.0129484537222146,-0.1415625,-2.98713825441536,-0.762923900773605,-5.21135260805711,-2.05302221456616,-0.602286664806512,-3.35183873580737
"CorstangeBRIEF69","welcome_refugees","Group 4","Group 6",-0.0175273511994387,0.0297975491571579,-0.0203970109111244,-0.000955659753283322,-0.0398383620689655,-0.0963052261966435,0.556142767270998,-0.748753219664285,0.141941697535112,0.531267095147804,-0.24926859932182
"CorstangeBRIEF69","welcome_refugees","Group 4","Group 7",-0.00213928695707126,0.0293864201100232,-0.0286514687443345,0.008009562511331,-0.0653125,-0.902191613949613,0.345358482945687,-2.14974171084491,-0.562260451122652,0.183131989027995,-1.31194942467739
"CorstangeBRIEF69","welcome_refugees","Group 4","Group 8",-0.0142154957406141,0.0295576965208132,-0.034253684082932,-0.00275131977876714,-0.0657560483870968,-0.677934707402108,0.387857556957269,-1.74372697176149,-0.273610268710717,0.390061547482974,-0.905053981522325
"CorstangeBRIEF69","welcome_refugees","Group 5","Group 6",-0.0266367377478492,0.0290062911482561,0.0568584659499829,0.0119927939689313,0.101724137931034,2.87852049995203,1.33176391008897,4.42527708981509,2.19071197251429,1.10574363636841,3.07307969098325
"CorstangeBRIEF69","welcome_refugees","Group 5","Group 7",-0.0112486735054831,0.0285837834669766,0.0486040081167728,0.0209580162335456,0.07625,2.09393839312437,1.126746911452,3.06112987479673,1.497075879002,0.756535888915186,2.02956829316987
"CorstangeBRIEF69","welcome_refugees","Group 5","Group 8",-0.023324882289025,0.0287598402989432,0.0430017927781753,0.0101971339434475,0.0758064516129032,2.30622543024475,1.16558422731243,3.44686663317706,1.78122078450207,0.9656654913535,2.4275144066727
"CorstangeBRIEF69","welcome_refugees","Group 6","Group 7",0.0153880642423656,0.029478956713947,-0.00825445783321008,0.00896522226461433,-0.0254741379310345,-0.802013527988594,-0.217878876789168,-1.38614817918802,-0.705414943190607,-0.394154281966783,-1.0675017518826
"CorstangeBRIEF69","welcome_refugees","Group 6","Group 8",0.00331185545882253,0.0296496985764857,-0.0138566731718076,-0.00179566002548381,-0.0259176863181313,-0.579045638064124,-0.172261969919552,-0.985829306208696,-0.416846195025976,-0.18453913529074,-0.663300230496239
"CorstangeBRIEF69","welcome_refugees","Group 7","Group 8",-0.0120762087835452,0.0292364905005037,-0.00560221533859748,-0.0107608822900981,-0.000443548387096815,0.221435382089932,0.044989205986416,0.397881558193449,0.287071818769592,0.170243897127978,0.391950316845354
"WallaceS9","president_approval","Group 2","Group 4",-0.0799120234604101,0.0235767113360596,-0.136678553258557,-0.0784112937092321,-0.194945812807882,-2.40773740616338,0.0636530570267763,-4.87912786935354,-0.350385027585969,1.5124493666561,-1.67018964239764
"WallaceS9","president_approval","Group 2","Group 3",0.170272751114613,0.0226218861212996,0.218295555550739,0.340172868609821,0.0964182424916573,2.12284705964064,7.5104311189702,-3.26473699968892,-1.32051199711583,0.617443876591193,-4.92849166204274
"WallaceS9","president_approval","Group 2","Group 6",-0.0811370395790446,0.0237537676145727,-0.13031698697642,-0.108450065906864,-0.152183908045977,-2.07040618546779,-1.14983975472854,-2.99097261620704,-0.123753051203179,0.862441422872154,-0.505945879771603
"WallaceS9","president_approval","Group 2","Group 5",0.198214065010498,0.0231383031457723,0.187091399729518,0.385325040838345,-0.0111422413793104,-0.480703585345374,8.08663343413905,-9.04804060482979,-3.36699783454849,0.461304290943214,-8.86711299430889
"WallaceS9","president_approval","Group 2","Group 8",-0.12374518906479,0.0229293584005506,-0.189848064387353,-0.140943593277749,-0.238752535496957,-2.88289249824696,-0.750060420903281,-5.01572457559065,0.0582476751946505,1.97812042122752,-0.973311506360356
"WallaceS9","president_approval","Group 2","Group 7",0.203859020310633,0.0240232732131819,0.301291357942521,0.464856714021108,0.137726001863933,4.0557478061909,10.8643685393904,-2.75287292700864,-0.416949067555873,2.01650555257259,-4.98817630936893
"WallaceS9","president_approval","Group 1","Group 2",-0.0331619476921589,0.023913013967617,-0.0346388043493779,-0.212651992935209,0.143374384236453,-0.0617595364272749,-7.50595660948954,7.38243753663499,0.447201860062536,-3.52820073152872,5.044981837571
"WallaceS9","president_approval","Group 1","Group 4",-0.113073971152568,0.024054910145887,-0.171317357607935,-0.291063286644441,-0.0515714285714286,-2.42126809462747,-7.39929246928849,2.55675628003355,0.107943364258443,-1.96469348391294,3.38431168161728
"WallaceS9","president_approval","Group 1","Group 3",0.137110803422439,0.0231198424819012,0.183656751201361,0.127520875674612,0.239792626728111,2.01324675180462,-0.414792088455371,4.44128559206461,-0.822452724558158,-2.98234567727759,0.402040600451854
"WallaceS9","president_approval","Group 1","Group 6",-0.114298987271209,0.0242284721059764,-0.164955791325798,-0.321102058842073,-0.00880952380952382,-2.09079647420664,-8.53553912381672,4.35394617540344,0.326801183560053,-2.57683909800897,4.48929553431462
"WallaceS9","president_approval","Group 1","Group 5",0.165052117318343,0.0236253773973793,0.15245259538014,0.172673047903136,0.132232142857143,-0.533304578643524,0.322573919417627,-1.38918307670467,-2.83801273855753,-3.05795364054247,-3.57171251017704
"WallaceS9","president_approval","Group 1","Group 8",-0.156907136756955,0.0234207784107151,-0.224486868736731,-0.353595586212958,-0.0953781512605042,-2.88546054254364,-8.39803212373239,2.6271110386451,0.520609357497643,-1.60379277713617,4.20436427819604
"WallaceS9","president_approval","Group 1","Group 7",0.170697072618471,0.0244927548588988,0.266652553593143,0.252204721085899,0.281100386100386,3.91770878888327,3.32782689970925,4.50759067805729,0.0343372241679699,-1.4076017059352,0.0389735728903128
"WallaceS9","president_approval","Group 4","Group 6",-0.001225016118633,0.0238966094038141,0.00636156628213663,-0.0300387721976315,0.0427619047619048,0.317475264903428,-1.20576754601846,1.84071807582531,0.215837112742772,-0.695628184437326,1.13879280644888
"WallaceS9","president_approval","Group 4","Group 5",0.278126088470909,0.0232849208196413,0.323769952988074,0.463736334547578,0.183803571428571,1.96023275624216,7.97126378544964,-4.05079827296532,-2.99804498927561,-1.13530940613205,-7.12643783649609
"WallaceS9","president_approval","Group 4","Group 8",-0.0438331656043835,0.0230773036070554,-0.0531695111287963,-0.0625322995685171,-0.0438067226890756,-0.404568301539283,-0.81028244384741,0.00114584076884345,0.408754782581874,0.357392010970811,0.732927887266045
"WallaceS9","president_approval","Group 4","Group 7",0.283771043771044,0.0241645219482302,0.437969911201078,0.54326800773034,0.332671814671815,6.38120910317977,10.7387584374829,2.02365976887668,-0.0794182881850892,0.46902130717762,-3.33550627431991
"WallaceS9","president_approval","Group 3","Group 4",-0.250184774575029,0.0227718290173712,-0.354974108809296,-0.418584162319054,-0.291364055299539,-4.60170916241864,-7.39507518766119,-1.80834313717608,0.941865280052921,0.8888188570304,3.16039729018992
"WallaceS9","president_approval","Group 3","Group 6",-0.251409790693648,0.0229550943204255,-0.34861254252716,-0.448622934516685,-0.248602150537634,-4.23447407693815,-8.59125826582018,0.122310111943876,1.16616033779158,0.220765028493755,4.32703449414326
"WallaceS9","president_approval","Group 3","Group 5",0.0279413138958976,0.0223176152811668,-0.0312041558212219,0.045152172228524,-0.107560483870968,-2.65016978615231,0.771178197840433,-6.07151777014506,-2.15962566847352,-0.21260123459865,-4.20404875313339
"WallaceS9","president_approval","Group 3","Group 8",-0.294017940179406,0.0221009130135703,-0.408143619938093,-0.481116461887571,-0.335170777988615,-5.16384457459344,-8.46564671754886,-1.86204243163801,1.40467063818167,1.35462643516324,4.02825880428876
"WallaceS9","president_approval","Group 3","Group 7",0.0335862691960244,0.0232338661278676,0.0829958023917813,0.124683845411287,0.0413077593722756,2.12661693597749,3.92089614848889,0.332337723466081,0.847574841499555,1.42139549893437,-0.365273539683005
"WallaceS9","president_approval","Group 6","Group 8",-0.0426081494857511,0.02325816201327,-0.059531077410933,-0.0324935273708855,-0.0865686274509804,-0.7276124362504,0.4348848421081,-1.8901097146089,0.176782360710057,1.00695802697219,-0.449109385305796
"WallaceS9","president_approval","Group 6","Group 7",0.284996059889678,0.0243373022220992,0.431608344918941,0.573306779927972,0.28990990990991,6.02417982450551,11.8464535389833,0.201906110027677,-0.297503409944978,1.08911104515864,-4.43600411461673
"WallaceS9","president_approval","Group 5","Group 6",-0.279351104589537,0.0234641789977883,-0.317408386705938,-0.493775106745209,-0.141041666666667,-1.62193111977147,-9.13835519989357,5.89449296035063,3.18798561501672,0.356357176987424,8.22554483242819
